1710882133:280172,B002,1.0000,1.0000,1.0000
1710882133:880721,B003,24.0000,22.0000,21.0000,0.0000
1710882134:280250,B002,1.0000,1.0000,1.0000
1710882134:880777,B003,24.0000,22.0000,21.0000,0.0000
1710882135:281121,B002,1.0000,1.0000,1.0000
1710882135:880850,B003,24.0000,22.0000,21.0000,0.0000
1710882136:280382,B002,1.0000,1.0000,1.0000
1710882136:880942,B003,24.0000,22.0000,21.0000,0.0000
1710882137:280453,B002,1.0000,1.0000,1.0000
1710882137:880995,B003,24.0000,22.0000,21.0000,0.0000
1710882138:280520,B002,1.0000,1.0000,1.0000
1710882138:881053,B003,24.0000,22.0000,21.0000,0.0000
1710882139:83058,B003,24.0000,22.0000,21.0000,0.0000
1710882139:280580,B002,1.0000,1.0000,1.0000
1710882139:881142,B003,24.0000,22.0000,21.0000,0.0000
1710882140:83124,B003,24.0000,22.0000,21.0000,0.0000
1710882140:280651,B002,1.0000,1.0000,1.0000
1710882140:881193,B003,24.0000,22.0000,21.0000,0.0000
1710882141:280723,B002,1.0000,1.0000,1.0000
1710882141:881269,B003,24.0000,22.0000,21.0000,0.0000
1710882142:280790,B002,1.0000,1.0000,1.0000
1710882142:881343,B003,24.0000,22.0000,21.0000,0.0000
1710882143:280861,B002,1.0000,1.0000,1.0000
1710882143:881395,B003,24.0000,22.0000,21.0000,0.0000
1710882144:280925,B002,1.0000,1.0000,1.0000
1710882144:881493,B003,24.0000,22.0000,21.0000,0.0000
1710882145:281001,B002,1.0000,1.0000,1.0000
1710882145:881546,B003,24.0000,22.0000,21.0000,0.0000
1710882146:281068,B002,1.0000,1.0000,1.0000
1710882146:881605,B003,24.0000,22.0000,21.0000,0.0000
1710882147:281951,B002,1.0000,1.0000,1.0000
1710882147:881677,B003,24.0000,22.0000,21.0000,0.0000
1710882148:281201,B002,1.0000,1.0000,1.0000
1710882148:881762,B003,24.0000,22.0000,21.0000,0.0000
1710882149:83744,B003,24.0000,22.0000,21.0000,0.0000
1710882149:281275,B002,1.0000,1.0000,1.0000
1710882149:881825,B003,24.0000,22.0000,21.0000,0.0000
1710882150:281347,B002,1.0000,1.0000,1.0000
1710882150:881897,B003,24.0000,22.0000,21.0000,0.0000
1710882151:281416,B002,1.0000,1.0000,1.0000
1710882151:881961,B003,24.0000,22.0000,21.0000,0.0000
1710882152:281479,B002,1.0000,1.0000,1.0000
1710882152:882055,B003,24.0000,22.0000,21.0000,0.0000
1710882153:281556,B002,1.0000,1.0000,1.0000
1710882153:882095,B003,24.0000,22.0000,21.0000,0.0000
1710882154:84090,B003,24.0000,22.0000,21.0000,0.0000
1710882154:281618,B002,1.0000,1.0000,1.0000
1710882154:882231,B003,24.0000,22.0000,21.0000,0.0000
1710882155:281696,B002,1.0000,1.0000,1.0000
1710882155:882260,B003,24.0000,22.0000,21.0000,0.0000
1710882156:282567,B002,1.0000,1.0000,1.0000
1710882156:882321,B003,24.0000,22.0000,21.0000,0.0000
1710882157:282662,B002,1.0000,1.0000,1.0000
1710882157:882382,B003,24.0000,22.0000,21.0000,0.0000
1710882158:281914,B002,1.0000,1.0000,1.0000
1710882159:281983,B002,1.0000,1.0000,1.0000
1710882159:882525,B003,24.0000,22.0000,21.0000,0.0000
1710882160:282039,B002,1.0000,1.0000,1.0000
1710882160:882613,B003,24.0000,22.0000,21.0000,0.0000
1710882161:282116,B002,1.0000,1.0000,1.0000
1710882161:882652,B003,24.0000,22.0000,21.0000,0.0000
1710882162:282176,B002,1.0000,1.0000,1.0000
1710882162:882718,B003,24.0000,22.0000,21.0000,0.0000
1710882163:282256,B002,1.0000,1.0000,1.0000
1710882163:882778,B003,24.0000,22.0000,21.0000,0.0000
1710882164:84779,B003,24.0000,22.0000,21.0000,0.0000
1710882164:282326,B002,1.0000,1.0000,1.0000
1710882164:882861,B003,24.0000,22.0000,21.0000,0.0000
1710882165:282399,B002,1.0000,1.0000,1.0000
1710882165:882929,B003,24.0000,22.0000,21.0000,0.0000
1710882166:282448,B002,1.0000,1.0000,1.0000
1710882166:883021,B003,24.0000,22.0000,21.0000,0.0000
1710882167:282538,B002,1.0000,1.0000,1.0000
1710882167:883059,B003,24.0000,22.0000,21.0000,0.0000
1710882168:282586,B002,1.0000,1.0000,1.0000
1710882168:883134,B003,24.0000,22.0000,21.0000,0.0000
1710882169:282655,B002,1.0000,1.0000,1.0000
1710882169:883204,B003,24.0000,22.0000,21.0000,0.0000
1710882170:282729,B002,1.0000,1.0000,1.0000
1710882170:883264,B003,24.0000,22.0000,21.0000,0.0000
1710882171:283605,B002,1.0000,1.0000,1.0000
1710882171:883330,B003,24.0000,22.0000,21.0000,0.0000
1710882172:282862,B002,1.0000,1.0000,1.0000
1710882172:883424,B003,24.0000,22.0000,21.0000,0.0000
1710882173:282942,B002,1.0000,1.0000,1.0000
1710882173:883475,B003,24.0000,22.0000,21.0000,0.0000
1710882174:283014,B002,1.0000,1.0000,1.0000
1710882174:883547,B003,24.0000,22.0000,21.0000,0.0000
1710882175:283076,B002,1.0000,1.0000,1.0000
1710882175:883606,B003,24.0000,22.0000,21.0000,0.0000
1710882176:283149,B002,1.0000,1.0000,1.0000
1710882176:883682,B003,24.0000,22.0000,21.0000,0.0000
1710882177:283217,B002,1.0000,1.0000,1.0000
1710882177:883755,B003,24.0000,22.0000,21.0000,0.0000
1710882178:283279,B002,1.0000,1.0000,1.0000
1710882178:883837,B003,24.0000,22.0000,21.0000,0.0000
1710882179:283352,B002,1.0000,1.0000,1.0000
1710882179:883889,B003,24.0000,22.0000,21.0000,0.0000
