1710880931:195565,B002,1.0000,1.0000,1.0000
1710880931:796117,B003,25.0000,22.0000,21.0000,0.0000
1710880932:195631,B002,1.0000,1.0000,1.0000
1710880932:796176,B003,25.0000,22.0000,21.0000,0.0000
1710880933:195699,B002,1.0000,1.0000,1.0000
1710880933:796247,B003,25.0000,22.0000,21.0000,0.0000
1710880934:196587,B002,1.0000,1.0000,1.0000
1710880934:796331,B003,25.0000,22.0000,21.0000,0.0000
1710880935:195842,B002,1.0000,1.0000,1.0000
1710880935:796388,B003,25.0000,22.0000,21.0000,0.0000
1710880936:196720,B002,1.0000,1.0000,1.0000
1710880936:796489,B003,25.0000,22.0000,21.0000,0.0000
1710880937:195988,B002,1.0000,1.0000,1.0000
1710880937:796549,B003,25.0000,22.0000,21.0000,0.0000
1710880938:196060,B002,1.0000,1.0000,1.0000
1710880938:796607,B003,25.0000,22.0000,21.0000,0.0000
1710880939:196119,B002,1.0000,1.0000,1.0000
1710880939:796667,B003,25.0000,22.0000,21.0000,0.0000
1710880940:196189,B002,1.0000,1.0000,1.0000
1710880940:796738,B003,25.0000,22.0000,21.0000,0.0000
1710880940:998731,B003,25.0000,22.0000,21.0000,0.0000
1710880941:196251,B002,1.0000,1.0000,1.0000
1710880941:796808,B003,25.0000,22.0000,21.0000,0.0000
1710880942:196329,B002,1.0000,1.0000,1.0000
1710880942:796911,B003,25.0000,22.0000,21.0000,0.0000
1710880943:196411,B002,1.0000,1.0000,1.0000
1710880943:796948,B003,25.0000,22.0000,21.0000,0.0000
1710880944:196471,B002,1.0000,1.0000,1.0000
1710880944:797016,B003,25.0000,22.0000,21.0000,0.0000
1710880945:196542,B002,1.0000,1.0000,1.0000
1710880945:797088,B003,25.0000,22.0000,21.0000,0.0000
1710880945:999082,B003,25.0000,22.0000,21.0000,0.0000
1710880946:196617,B002,1.0000,1.0000,1.0000
1710880946:797152,B003,25.0000,22.0000,21.0000,0.0000
1710880947:196682,B002,1.0000,1.0000,1.0000
1710880947:797226,B003,25.0000,22.0000,21.0000,0.0000
1710880948:196748,B002,1.0000,1.0000,1.0000
1710880948:797325,B003,25.0000,22.0000,21.0000,0.0000
1710880949:196824,B002,1.0000,1.0000,1.0000
1710880949:797370,B003,25.0000,22.0000,21.0000,0.0000
1710880950:196891,B002,1.0000,1.0000,1.0000
1710880950:797437,B003,25.0000,22.0000,21.0000,0.0000
1710880950:999433,B003,25.0000,22.0000,21.0000,0.0000
1710880951:196955,B002,1.0000,1.0000,1.0000
1710880951:797512,B003,25.0000,22.0000,21.0000,0.0000
1710880952:197030,B002,1.0000,1.0000,1.0000
1710880952:797586,B003,25.0000,22.0000,21.0000,0.0000
1710880953:197099,B002,1.0000,1.0000,1.0000
1710880954:197191,B002,1.0000,1.0000,1.0000
1710880954:797752,B003,25.0000,22.0000,21.0000,0.0000
1710880955:197252,B002,1.0000,1.0000,1.0000
1710880955:797792,B003,25.0000,22.0000,21.0000,0.0000
1710880956:197315,B002,1.0000,1.0000,1.0000
1710880956:797876,B003,25.0000,22.0000,21.0000,0.0000
1710880957:197385,B002,1.0000,1.0000,1.0000
1710880957:797930,B003,25.0000,22.0000,21.0000,0.0000
1710880958:197458,B002,1.0000,1.0000,1.0000
1710880958:798006,B003,25.0000,22.0000,21.0000,0.0000
1710880959:197522,B002,1.0000,1.0000,1.0000
1710880959:798074,B003,25.0000,22.0000,21.0000,0.0000
1710880960:197594,B002,1.0000,1.0000,1.0000
1710880960:798176,B003,25.0000,22.0000,21.0000,0.0000
1710880961:197677,B002,1.0000,1.0000,1.0000
1710880961:798249,B003,25.0000,22.0000,21.0000,0.0000
1710880962:197744,B002,1.0000,1.0000,1.0000
1710880962:798319,B003,25.0000,22.0000,21.0000,0.0000
1710880963:197813,B002,1.0000,1.0000,1.0000
1710880963:798355,B003,25.0000,22.0000,21.0000,0.0000
1710880964:197883,B002,1.0000,1.0000,1.0000
1710880964:798430,B003,25.0000,22.0000,21.0000,0.0000
1710880965:197947,B002,1.0000,1.0000,1.0000
1710880965:798511,B003,25.0000,22.0000,21.0000,0.0000
1710880966:198023,B002,1.0000,1.0000,1.0000
1710880966:798585,B003,25.0000,22.0000,21.0000,0.0000
1710880967:198099,B002,1.0000,1.0000,1.0000
1710880967:798641,B003,25.0000,22.0000,21.0000,0.0000
1710880968:198171,B002,1.0000,1.0000,1.0000
1710880968:798721,B003,25.0000,22.0000,21.0000,0.0000
1710880969:198251,B002,1.0000,1.0000,1.0000
1710880969:798779,B003,25.0000,22.0000,21.0000,0.0000
1710880970:198324,B002,1.0000,1.0000,1.0000
1710880970:798852,B003,25.0000,22.0000,21.0000,0.0000
1710880971:198394,B002,1.0000,1.0000,1.0000
1710880971:798919,B003,25.0000,22.0000,21.0000,0.0000
1710880972:198451,B002,1.0000,1.0000,1.0000
1710880972:799009,B003,25.0000,22.0000,21.0000,0.0000
1710880973:198535,B002,1.0000,1.0000,1.0000
1710880973:799065,B003,25.0000,22.0000,21.0000,0.0000
1710880974:198593,B002,1.0000,1.0000,1.0000
1710880974:799135,B003,25.0000,22.0000,21.0000,0.0000
1710880975:198658,B002,1.0000,1.0000,1.0000
1710880975:799201,B003,25.0000,22.0000,21.0000,0.0000
1710880976:198730,B002,1.0000,1.0000,1.0000
