1710912474:331856,B000,1.0750,11.0000,11.0000,0.0000
1710912474:466746,B000,1.0750,11.0000,11.0000,0.0000
1710912474:466941,B000,1.0750,11.0000,11.0000,0.0000
1710912474:467385,B003,24.8194,22.9929,22.3813
1710912474:468291,B000,1.0750,11.0000,11.0000,0.0000
1710912474:468819,B000,1.0750,11.0000,11.0000,0.0000
1710912474:470030,B000,1.0800,11.0000,11.0000,0.0000
1710912474:470236,B000,1.0750,11.0000,11.0000,0.0000
1710912474:470778,B003,24.8194,23.0142,22.3813
1710912474:530384,B000,1.0750,11.0000,11.0000,0.0000
1710912474:690213,B000,1.0750,11.0000,11.0000,0.0000
1710912474:720178,B000,1.0750,11.0000,11.0000,0.0000
1710912474:850307,B000,1.0750,11.0000,11.0000,0.0000
1710912474:880289,B000,1.0750,11.0000,11.0000,0.0000
1710912475:110310,B000,1.0750,11.0000,11.0000,0.0000
1710912475:140264,B000,1.0750,11.0000,11.0000,0.0000
1710912475:270375,B000,1.0725,11.0000,11.0000,0.0000
1710912475:300459,B000,1.0750,11.0000,11.0000,0.0000
1710912475:351962,B003,24.8307,23.0071,22.4022
1710912475:460284,B000,1.0750,11.0000,11.0000,0.0000
1710912475:530318,B000,1.0750,11.0000,11.0000,0.0000
1710912475:691115,B000,1.0750,11.0000,11.0000,0.0000
1710912475:721115,B000,1.0750,11.0000,11.0000,0.0000
1710912475:850311,B000,1.0750,11.0000,11.0000,0.0000
1710912475:880325,B000,1.0750,11.0000,11.0000,0.0000
1710912476:110332,B000,1.0750,11.0000,11.0000,0.0000
1710912476:140331,B000,1.0750,11.0000,11.0000,0.0000
1710912476:271153,B000,1.0750,11.0000,11.0000,0.0000
1710912476:300344,B000,1.0750,11.0000,11.0000,0.0000
1710912476:347045,B003,24.8307,23.0284,22.4022
1710912476:472591,B000,1.0750,11.0000,11.0000,0.0000
1710912476:530407,B000,1.0750,11.0000,11.0000,0.0000
1710912476:690376,B000,1.0750,11.0000,11.0000,0.0000
1710912476:720373,B000,1.0750,11.0000,11.0000,0.0000
1710912476:850479,B000,1.0725,11.0000,11.0000,0.0000
1710912476:893080,B000,1.0750,11.0000,11.0000,0.0000
1710912477:110541,B000,1.0750,11.0000,11.0000,0.0000
1710912477:140508,B000,1.0750,11.0000,11.0000,0.0000
1710912477:270528,B000,1.0750,11.0000,11.0000,0.0000
1710912477:300513,B000,1.0750,11.0000,11.0000,0.0000
1710912477:347133,B003,24.8307,23.0071,22.3743
1710912477:460566,B000,1.0750,11.0000,11.0000,0.0000
1710912477:530516,B000,1.0750,11.0000,11.0000,0.0000
1710912477:690560,B000,1.0750,11.0000,11.0000,0.0000
1710912477:720549,B000,1.0750,11.0000,11.0000,0.0000
1710912477:850610,B000,1.0750,11.0000,11.0000,0.0000
1710912477:880597,B000,1.0750,11.0000,11.0000,0.0000
1710912478:110568,B000,1.0750,11.0000,11.0000,0.0000
1710912478:140569,B000,1.0750,11.0000,11.0000,0.0000
1710912478:270608,B000,1.0750,11.0000,11.0000,0.0000
1710912478:300604,B000,1.0750,11.0000,11.0000,0.0000
1710912478:347107,B003,24.8194,22.9929,22.3813
1710912478:461450,B000,1.0750,11.0000,11.0000,0.0000
1710912478:530766,B000,1.0750,11.0000,11.0000,0.0000
1710912478:690623,B000,1.0750,11.0000,11.0000,0.0000
1710912478:720616,B000,1.0750,11.0000,11.0000,0.0000
1710912478:850758,B000,1.0725,11.0000,11.0000,0.0000
1710912478:880821,B000,1.0750,11.0000,11.0000,0.0000
1710912479:110786,B000,1.0725,11.0000,11.0000,0.0000
1710912479:140846,B000,1.0750,11.0000,11.0000,0.0000
1710912479:270653,B000,1.0750,11.0000,11.0000,0.0000
1710912479:300668,B000,1.0750,11.0000,11.0000,0.0000
1710912479:347178,B003,24.8081,23.0071,22.4022
1710912479:460679,B000,1.0750,11.0000,11.0000,0.0000
1710912479:530684,B000,1.0750,11.0000,11.0000,0.0000
1710912479:690683,B000,1.0750,11.0000,11.0000,0.0000
1710912479:720689,B000,1.0750,11.0000,11.0000,0.0000
