1710879466:22596,B003,23.0000,22.0000,21.0000,0.0000
1710879466:23300,B001,1.0000,11.0000,11.0000
1710879466:23481,B001,1.0000,11.0000,11.0000
1710879466:24449,B001,1.0000,11.0000,11.0000
1710879466:24635,B001,1.0000,11.0000,11.0000
1710879466:25767,B001,1.0000,11.0000,11.0000
1710879466:26282,B001,1.0000,11.0000,11.0000
1710879466:176799,B001,1.0000,11.0000,11.0000
1710879466:177439,B001,1.0000,11.0000,11.0000
1710879466:299618,B001,1.0000,11.0000,11.0000
1710879466:329609,B001,1.0000,11.0000,11.0000
1710879466:460421,B001,1.0000,11.0000,11.0000
1710879466:489584,B001,1.0000,11.0000,11.0000
1710879466:655927,B003,23.0000,22.0000,21.0000,0.0000
1710879466:719606,B001,1.0000,11.0000,11.0000
1710879466:749602,B001,1.0000,11.0000,11.0000
1710879466:879612,B001,1.0000,11.0000,11.0000
1710879466:909622,B001,1.0000,11.0000,11.0000
1710879467:69638,B001,1.0000,11.0000,11.0000
1710879467:139630,B001,1.0000,11.0000,11.0000
1710879467:299647,B001,1.0000,11.0000,11.0000
1710879467:329647,B001,1.0000,11.0000,11.0000
1710879467:459665,B001,1.0000,11.0000,11.0000
1710879467:489660,B001,1.0000,11.0000,11.0000
1710879467:655987,B003,23.0000,22.0000,21.0000,0.0000
1710879467:720664,B001,1.0000,11.0000,11.0000
1710879467:749851,B001,1.0000,11.0000,11.0000
1710879467:879863,B001,1.0000,11.0000,11.0000
1710879467:909861,B001,1.0000,11.0000,11.0000
1710879468:69871,B001,1.0000,11.0000,11.0000
1710879468:139874,B001,1.0000,11.0000,11.0000
1710879468:299888,B001,1.0000,11.0000,11.0000
1710879468:329892,B001,1.0000,11.0000,11.0000
1710879468:459897,B001,1.0000,11.0000,11.0000
1710879468:489906,B001,1.0000,11.0000,11.0000
1710879468:656246,B003,23.0000,22.0000,21.0000,0.0000
1710879468:719920,B001,1.0000,11.0000,11.0000
1710879468:749916,B001,1.0000,11.0000,11.0000
1710879468:879930,B001,1.0000,11.0000,11.0000
1710879468:909934,B001,1.0000,11.0000,11.0000
1710879469:69941,B001,1.0000,11.0000,11.0000
1710879469:139949,B001,1.0000,11.0000,11.0000
1710879469:299958,B001,1.0000,11.0000,11.0000
1710879469:329961,B001,1.0000,11.0000,11.0000
1710879469:459975,B001,1.0000,11.0000,11.0000
1710879469:489971,B001,1.0000,11.0000,11.0000
1710879469:656306,B003,23.0000,22.0000,21.0000,0.0000
1710879469:719988,B001,1.0000,11.0000,11.0000
1710879469:749986,B001,1.0000,11.0000,11.0000
1710879469:879999,B001,1.0000,11.0000,11.0000
1710879469:910000,B001,1.0000,11.0000,11.0000
1710879470:70822,B001,1.0000,11.0000,11.0000
1710879470:140016,B001,1.0000,11.0000,11.0000
1710879470:300027,B001,1.0000,11.0000,11.0000
1710879470:330033,B001,1.0000,11.0000,11.0000
1710879470:460033,B001,1.0000,11.0000,11.0000
1710879470:490852,B001,1.0000,11.0000,11.0000
1710879470:656371,B003,23.0000,22.0000,21.0000,0.0000
1710879470:720059,B001,1.0000,11.0000,11.0000
1710879470:750060,B001,1.0000,11.0000,11.0000
1710879470:880065,B001,1.0000,11.0000,11.0000
1710879470:910073,B001,1.0000,11.0000,11.0000
1710879471:70079,B001,1.0000,11.0000,11.0000
1710879471:140083,B001,1.0000,11.0000,11.0000
1710879471:300101,B001,1.0000,11.0000,11.0000
1710879471:330098,B001,1.0000,11.0000,11.0000
1710879471:460110,B001,1.0000,11.0000,11.0000
1710879471:490109,B001,1.0000,11.0000,11.0000
1710879471:656442,B003,23.0000,22.0000,21.0000,0.0000
1710879471:720128,B001,1.0000,11.0000,11.0000
1710879471:750131,B001,1.0000,11.0000,11.0000
1710879471:880135,B001,1.0000,11.0000,11.0000
1710879471:910138,B001,1.0000,11.0000,11.0000
1710879472:70156,B001,1.0000,11.0000,11.0000
1710879472:140157,B001,1.0000,11.0000,11.0000
1710879472:300169,B001,1.0000,11.0000,11.0000
1710879472:330167,B001,1.0000,11.0000,11.0000
1710879472:460182,B001,1.0000,11.0000,11.0000
1710879472:490205,B001,1.0000,11.0000,11.0000
1710879472:656548,B003,23.0000,22.0000,21.0000,0.0000
1710879472:720207,B001,1.0000,11.0000,11.0000
1710879472:750220,B001,1.0000,11.0000,11.0000
1710879472:881022,B001,1.0000,11.0000,11.0000
1710879472:910231,B001,1.0000,11.0000,11.0000
1710879473:70236,B001,1.0000,11.0000,11.0000
1710879473:140227,B001,1.0000,11.0000,11.0000
1710879473:300238,B001,1.0000,11.0000,11.0000
1710879473:330257,B001,1.0000,11.0000,11.0000
1710879473:460250,B001,1.0000,11.0000,11.0000
1710879473:490274,B001,1.0000,11.0000,11.0000
1710879473:720270,B001,1.0000,11.0000,11.0000
1710879473:750278,B001,1.0000,11.0000,11.0000
1710879473:881095,B001,1.0000,11.0000,11.0000
1710879473:910302,B001,1.0000,11.0000,11.0000
1710879474:70311,B001,1.0000,11.0000,11.0000
1710879474:141108,B001,1.0000,11.0000,11.0000
1710879474:300309,B001,1.0000,11.0000,11.0000
1710879474:330313,B001,1.0000,11.0000,11.0000
1710879474:460322,B001,1.0000,11.0000,11.0000
1710879474:490322,B001,1.0000,11.0000,11.0000
1710879474:720348,B001,1.0000,11.0000,11.0000
1710879474:750341,B001,1.0000,11.0000,11.0000
1710879474:880349,B001,1.0000,11.0000,11.0000
1710879474:910350,B001,1.0000,11.0000,11.0000
1710879475:70359,B001,1.0000,11.0000,11.0000
1710879475:140366,B001,1.0000,11.0000,11.0000
1710879475:300382,B001,1.0000,11.0000,11.0000
1710879475:330385,B001,1.0000,11.0000,11.0000
1710879475:460390,B001,1.0000,11.0000,11.0000
1710879475:490390,B001,1.0000,11.0000,11.0000
1710879475:656730,B003,23.0000,22.0000,21.0000,0.0000
1710879475:720408,B001,1.0000,11.0000,11.0000
1710879475:750409,B001,1.0000,11.0000,11.0000
1710879475:880418,B001,1.0000,11.0000,11.0000
1710879475:910425,B001,1.0000,11.0000,11.0000
1710879476:70445,B001,1.0000,11.0000,11.0000
1710879476:140439,B001,1.0000,11.0000,11.0000
1710879476:300424,B001,1.0000,11.0000,11.0000
1710879476:330440,B001,1.0000,11.0000,11.0000
1710879476:460431,B001,1.0000,11.0000,11.0000
1710879476:490471,B001,1.0000,11.0000,11.0000
1710879476:720480,B001,1.0000,11.0000,11.0000
1710879476:750982,B001,1.0000,11.0000,11.0000
1710879476:880526,B001,1.0000,11.0000,11.0000
1710879476:910532,B001,1.0000,11.0000,11.0000
1710879477:71342,B001,1.0000,11.0000,11.0000
1710879477:140507,B001,1.0000,11.0000,11.0000
1710879477:300519,B001,1.0000,11.0000,11.0000
1710879477:330527,B001,1.0000,11.0000,11.0000
1710879477:460536,B001,1.0000,11.0000,11.0000
1710879477:490532,B001,1.0000,11.0000,11.0000
1710879477:656862,B003,23.0000,22.0000,21.0000,0.0000
1710879477:720571,B001,1.0000,11.0000,11.0000
1710879477:751358,B001,1.0000,11.0000,11.0000
1710879477:880561,B001,1.0000,11.0000,11.0000
1710879477:911367,B001,1.0000,11.0000,11.0000
1710879478:70576,B001,1.0000,11.0000,11.0000
1710879478:140611,B001,1.0000,11.0000,11.0000
1710879478:300594,B001,1.0000,11.0000,11.0000
1710879478:330591,B001,1.0000,11.0000,11.0000
1710879478:460603,B001,1.0000,11.0000,11.0000
1710879478:490598,B001,1.0000,11.0000,11.0000
1710879478:656984,B003,23.0000,22.0000,21.0000,0.0000
1710879478:720628,B001,1.0000,11.0000,11.0000
1710879478:750615,B001,1.0000,11.0000,11.0000
1710879478:880635,B001,1.0000,11.0000,11.0000
1710879478:911443,B001,1.0000,11.0000,11.0000
1710879479:70672,B001,1.0000,11.0000,11.0000
1710879479:140674,B001,1.0000,11.0000,11.0000
1710879479:300698,B001,1.0000,11.0000,11.0000
1710879479:330693,B001,1.0000,11.0000,11.0000
1710879479:460787,B001,1.0000,11.0000,11.0000
1710879479:490541,B001,1.0000,11.0000,11.0000
1710879479:656859,B003,23.0000,22.0000,21.0000,0.0000
1710879479:720520,B001,1.0000,11.0000,11.0000
1710879479:750513,B001,1.0000,11.0000,11.0000
1710879479:880556,B001,1.0000,11.0000,11.0000
1710879479:910549,B001,1.0000,11.0000,11.0000
1710879480:70575,B001,1.0000,11.0000,11.0000
1710879480:140582,B001,1.0000,11.0000,11.0000
1710879480:300584,B001,1.0000,11.0000,11.0000
1710879480:331430,B001,1.0000,11.0000,11.0000
1710879480:460594,B001,1.0000,11.0000,11.0000
1710879480:490574,B001,1.0000,11.0000,11.0000
1710879480:656928,B003,23.0000,22.0000,21.0000,0.0000
1710879480:720592,B001,1.0000,11.0000,11.0000
1710879480:750587,B001,1.0000,11.0000,11.0000
1710879480:880584,B001,1.0000,11.0000,11.0000
1710879480:910618,B001,1.0000,11.0000,11.0000
1710879481:70644,B001,1.0000,11.0000,11.0000
1710879481:140640,B001,1.0000,11.0000,11.0000
1710879481:300652,B001,1.0000,11.0000,11.0000
1710879481:330629,B001,1.0000,11.0000,11.0000
1710879481:461477,B001,1.0000,11.0000,11.0000
1710879481:490638,B001,1.0000,11.0000,11.0000
1710879481:656998,B003,23.0000,22.0000,21.0000,0.0000
1710879481:720659,B001,1.0000,11.0000,11.0000
1710879481:750655,B001,1.0000,11.0000,11.0000
1710879481:880665,B001,1.0000,11.0000,11.0000
1710879481:910667,B001,1.0000,11.0000,11.0000
1710879482:71517,B001,1.0000,11.0000,11.0000
1710879482:140735,B001,1.0000,11.0000,11.0000
1710879482:300731,B001,1.0000,11.0000,11.0000
1710879482:330697,B001,1.0000,11.0000,11.0000
1710879482:460712,B001,1.0000,11.0000,11.0000
1710879482:490714,B001,1.0000,11.0000,11.0000
1710879482:657045,B003,23.0000,22.0000,21.0000,0.0000
1710879482:720755,B001,1.0000,11.0000,11.0000
1710879482:750732,B001,1.0000,11.0000,11.0000
1710879482:880740,B001,1.0000,11.0000,11.0000
1710879482:910740,B001,1.0000,11.0000,11.0000
1710879483:70759,B001,1.0000,11.0000,11.0000
1710879483:140777,B001,1.0000,11.0000,11.0000
1710879483:301605,B001,1.0000,11.0000,11.0000
1710879483:330771,B001,1.0000,11.0000,11.0000
1710879483:460793,B001,1.0000,11.0000,11.0000
1710879483:490785,B001,1.0000,11.0000,11.0000
1710879483:657119,B003,23.0000,22.0000,21.0000,0.0000
1710879483:720817,B001,1.0000,11.0000,11.0000
1710879483:750801,B001,1.0000,11.0000,11.0000
1710879483:880805,B001,1.0000,11.0000,11.0000
1710879483:910816,B001,1.0000,11.0000,11.0000
1710879484:70824,B001,1.0000,11.0000,11.0000
1710879484:140824,B001,1.0000,11.0000,11.0000
1710879484:300859,B001,1.0000,11.0000,11.0000
1710879484:330839,B001,1.0000,11.0000,11.0000
1710879484:460857,B001,1.0000,11.0000,11.0000
1710879484:491031,B001,1.0000,11.0000,11.0000
