1710871391:170176,B001,11.0000,11.0000,1.0000
1710871391:170707,B001,11.0000,11.0000,1.0000
1710871391:171970,B001,11.0000,11.0000,1.0000
1710871391:172567,B001,11.0000,11.0000,1.0000
1710871391:173820,B001,11.0000,11.0000,1.0000
1710871391:174096,B001,11.0000,11.0000,1.0000
1710871391:259640,B001,11.0000,11.0000,1.0000
1710871391:259984,B001,11.0000,11.0000,1.0000
1710871391:378435,B003,22.0000,22.0000,24.0000,150.0000
1710871391:624174,B001,11.0000,11.0000,1.0000
1710871391:624439,B001,11.0000,11.0000,1.0000
1710871391:625539,B001,11.0000,11.0000,1.0000
1710871391:643580,B001,11.0000,11.0000,1.0000
1710871391:792159,B001,11.0000,11.0000,1.0000
1710871391:862180,B001,11.0000,11.0000,1.0000
1710871392:22158,B001,11.0000,11.0000,1.0000
1710871392:52168,B001,11.0000,11.0000,1.0000
1710871392:182301,B001,11.0000,11.0000,1.0000
1710871392:212308,B001,11.0000,11.0000,1.0000
1710871392:378393,B003,22.0000,22.0000,24.0000,150.0000
1710871392:442216,B001,11.0000,11.0000,1.0000
1710871392:472193,B001,11.0000,11.0000,1.0000
1710871392:602233,B001,11.0000,11.0000,1.0000
1710871392:632205,B001,11.0000,11.0000,1.0000
1710871392:792223,B001,11.0000,11.0000,1.0000
1710871392:862238,B001,11.0000,11.0000,1.0000
1710871393:22255,B001,11.0000,11.0000,1.0000
1710871393:52240,B001,11.0000,11.0000,1.0000
1710871393:182250,B001,11.0000,11.0000,1.0000
1710871393:212241,B001,11.0000,11.0000,1.0000
1710871393:442281,B001,11.0000,11.0000,1.0000
1710871393:473079,B001,11.0000,11.0000,1.0000
1710871393:602287,B001,11.0000,11.0000,1.0000
1710871393:632300,B001,11.0000,11.0000,1.0000
1710871393:793098,B001,11.0000,11.0000,1.0000
1710871393:862317,B001,11.0000,11.0000,1.0000
1710871394:22306,B001,11.0000,11.0000,1.0000
1710871394:52313,B001,11.0000,11.0000,1.0000
1710871394:182317,B001,11.0000,11.0000,1.0000
1710871394:212314,B001,11.0000,11.0000,1.0000
1710871394:378530,B003,22.0000,22.0000,24.0000,150.0000
1710871394:442321,B001,11.0000,11.0000,1.0000
1710871394:472331,B001,11.0000,11.0000,1.0000
1710871394:602351,B001,11.0000,11.0000,1.0000
1710871394:632366,B001,11.0000,11.0000,1.0000
1710871394:792359,B001,11.0000,11.0000,1.0000
1710871394:862377,B001,11.0000,11.0000,1.0000
1710871395:22369,B001,11.0000,11.0000,1.0000
1710871395:52372,B001,11.0000,11.0000,1.0000
1710871395:182383,B001,11.0000,11.0000,1.0000
1710871395:212401,B001,11.0000,11.0000,1.0000
1710871395:378599,B003,22.0000,22.0000,24.0000,150.0000
1710871395:442373,B001,11.0000,11.0000,1.0000
1710871395:472400,B001,11.0000,11.0000,1.0000
1710871395:602408,B001,11.0000,11.0000,1.0000
1710871395:632411,B001,11.0000,11.0000,1.0000
1710871395:792423,B001,11.0000,11.0000,1.0000
1710871395:862443,B001,11.0000,11.0000,1.0000
1710871396:22439,B001,11.0000,11.0000,1.0000
1710871396:52435,B001,11.0000,11.0000,1.0000
1710871396:182446,B001,11.0000,11.0000,1.0000
1710871396:212448,B001,11.0000,11.0000,1.0000
1710871396:378666,B003,22.0000,22.0000,24.0000,150.0000
1710871396:442459,B001,11.0000,11.0000,1.0000
1710871396:472468,B001,11.0000,11.0000,1.0000
1710871396:602485,B001,11.0000,11.0000,1.0000
1710871396:632484,B001,11.0000,11.0000,1.0000
1710871396:792488,B001,11.0000,11.0000,1.0000
1710871396:862491,B001,11.0000,11.0000,1.0000
1710871397:22509,B001,11.0000,11.0000,1.0000
1710871397:52510,B001,11.0000,11.0000,1.0000
1710871397:182516,B001,11.0000,11.0000,1.0000
1710871397:212518,B001,11.0000,11.0000,1.0000
1710871397:442716,B001,11.0000,11.0000,1.0000
1710871397:472695,B001,11.0000,11.0000,1.0000
1710871397:602491,B001,11.0000,11.0000,1.0000
1710871397:632491,B001,11.0000,11.0000,1.0000
1710871397:793308,B001,11.0000,11.0000,1.0000
1710871397:862506,B001,11.0000,11.0000,1.0000
1710871398:22514,B001,11.0000,11.0000,1.0000
1710871398:52517,B001,11.0000,11.0000,1.0000
1710871398:182532,B001,11.0000,11.0000,1.0000
1710871398:212539,B001,11.0000,11.0000,1.0000
1710871398:378808,B003,22.0000,22.0000,24.0000,150.0000
1710871398:442524,B001,11.0000,11.0000,1.0000
1710871398:472547,B001,11.0000,11.0000,1.0000
1710871398:602560,B001,11.0000,11.0000,1.0000
1710871398:632562,B001,11.0000,11.0000,1.0000
17
