1710874642:351173,B003,22.0000,22.0000,24.0000,150.0000
1710874642:352139,B001,11.0000,11.0000,1.0000
1710874642:352403,B001,11.0000,11.0000,1.0000
1710874642:353465,B001,11.0000,11.0000,1.0000
1710874642:353702,B001,11.0000,11.0000,1.0000
1710874642:355017,B001,11.0000,11.0000,1.0000
1710874642:355582,B001,11.0000,11.0000,1.0000
1710874642:435602,B001,11.0000,11.0000,1.0000
1710874642:464833,B001,11.0000,11.0000,1.0000
1710874642:624727,B001,11.0000,11.0000,1.0000
1710874642:694751,B001,11.0000,11.0000,1.0000
1710874642:854738,B001,11.0000,11.0000,1.0000
1710874642:884730,B001,11.0000,11.0000,1.0000
1710874643:14742,B001,11.0000,11.0000,1.0000
1710874643:45548,B001,11.0000,11.0000,1.0000
1710874643:211082,B003,22.0000,22.0000,24.0000,150.0000
1710874643:274759,B001,11.0000,11.0000,1.0000
1710874643:304776,B001,11.0000,11.0000,1.0000
1710874643:434773,B001,11.0000,11.0000,1.0000
1710874643:464777,B001,11.0000,11.0000,1.0000
1710874643:624790,B001,11.0000,11.0000,1.0000
1710874643:694806,B001,11.0000,11.0000,1.0000
1710874643:854803,B001,11.0000,11.0000,1.0000
1710874643:884796,B001,11.0000,11.0000,1.0000
1710874644:14813,B001,11.0000,11.0000,1.0000
1710874644:44802,B001,11.0000,11.0000,1.0000
1710874644:211211,B003,21.0000,22.0000,24.0000,150.0000
1710874644:306991,B001,11.0000,11.0000,1.0000
1710874644:307250,B001,11.0000,11.0000,1.0000
1710874644:434855,B001,11.0000,11.0000,1.0000
1710874644:464842,B001,11.0000,11.0000,1.0000
1710874644:624859,B001,11.0000,11.0000,1.0000
1710874644:694881,B001,11.0000,11.0000,1.0000
1710874644:854870,B001,11.0000,11.0000,1.0000
1710874644:884871,B001,11.0000,11.0000,1.0000
1710874645:14882,B001,11.0000,11.0000,1.0000
1710874645:44874,B001,11.0000,11.0000,1.0000
1710874645:211284,B003,22.0000,22.0000,24.0000,150.0000
1710874645:274905,B001,11.0000,11.0000,1.0000
1710874645:304901,B001,11.0000,11.0000,1.0000
1710874645:434918,B001,11.0000,11.0000,1.0000
1710874645:464909,B001,11.0000,11.0000,1.0000
1710874645:624923,B001,11.0000,11.0000,1.0000
1710874645:694954,B001,11.0000,11.0000,1.0000
1710874645:854941,B001,11.0000,11.0000,1.0000
1710874645:884936,B001,11.0000,11.0000,1.0000
1710874646:15167,B001,11.0000,11.0000,1.0000
1710874646:44955,B001,11.0000,11.0000,1.0000
1710874646:211354,B003,21.0000,22.0000,24.0000,150.0000
1710874646:276352,B001,11.0000,11.0000,1.0000
1710874646:304967,B001,11.0000,11.0000,1.0000
1710874646:434985,B001,11.0000,11.0000,1.0000
1710874646:464977,B001,11.0000,11.0000,1.0000
1710874646:624998,B001,11.0000,11.0000,1.0000
1710874646:695013,B001,11.0000,11.0000,1.0000
1710874646:855011,B001,11.0000,11.0000,1.0000
1710874646:885009,B001,11.0000,11.0000,1.0000
1710874647:15026,B001,11.0000,11.0000,1.0000
1710874647:45011,B001,11.0000,11.0000,1.0000
1710874647:211355,B003,21.0000,22.0000,24.0000,150.0000
1710874647:275056,B001,11.0000,11.0000,1.0000
1710874647:305041,B001,11.0000,11.0000,1.0000
1710874647:435055,B001,11.0000,11.0000,1.0000
1710874647:465048,B001,11.0000,11.0000,1.0000
1710874647:625064,B001,11.0000,11.0000,1.0000
1710874647:695069,B001,11.0000,11.0000,1.0000
1710874647:855080,B001,11.0000,11.0000,1.0000
1710874647:885882,B001,11.0000,11.0000,1.0000
1710874648:15093,B001,11.0000,11.0000,1.0000
1710874648:45082,B001,11.0000,11.0000,1.0000
1710874648:211425,B003,21.0000,22.0000,24.0000,150.0000
1710874648:275124,B001,11.0000,11.0000,1.0000
1710874648:305106,B001,11.0000,11.0000,1.0000
1710874648:435121,B001,11.0000,11.0000,1.0000
1710874648:465123,B001,11.0000,11.0000,1.0000
1710874648:625147,B001,11.0000,11.0000,1.0000
1710874648:695145,B001,11.0000,11.0000,1.0000
1710874648:855152,B001,11.0000,11.0000,1.0000
1710874648:885145,B001,11.0000,11.0000,1.0000
1710874649:15165,B001,11.0000,11.0000,1.0000
1710874649:45158,B001,11.0000,11.0000,1.0000
1710874649:211496,B003,21.0000,22.0000,24.0000,150.0000
1710874649:275189,B001,11.0000,11.0000,1.0000
1710874649:305184,B001,11.0000,11.0000,1.0000
1710874649:435197,B001,11.0000,11.0000,1.0000
1710874649:465183,B001,11.0000,11.0000,1.0000
1710874649:625205,B001,11.0000,11.0000,1.0000
1710874649:695210,B001,11.0000,11.0000,1.0000
1710874649:855219,B001,11.0000,11.0000,1.0000
1710874649:885222,B001,11.0000,11.0000,1.0000
1710874650:15232,B001,11.0000,11.0000,1.0000
1710874650:46033,B001,11.0000,11.0000,1.0000
1710874650:211567,B003,21.0000,22.0000,24.0000,150.0000
1710874650:275258,B001,11.0000,11.0000,1.0000
1710874650:305246,B001,11.0000,11.0000,1.0000
1710874650:435260,B001,11.0000,11.0000,1.0000
1710874650:465261,B001,11.0000,11.0000,1.0000
1710874650:625271,B001,11.0000,11.0000,1.0000
1710874650:695276,B001,11.0000,11.0000,1.0000
1710874650:855297,B001,11.0000,11.0000,1.0000
1710874650:886098,B001,11.0000,11.0000,1.0000
1710874651:15302,B001,11.0000,11.0000,1.0000
1710874651:45517,B001,11.0000,11.0000,1.0000
1710874651:211824,B003,21.0000,22.0000,24.0000,150.0000
1710874651:276300,B001,11.0000,11.0000,1.0000
1710874651:305521,B001,11.0000,11.0000,1.0000
1710874651:435492,B001,11.0000,11.0000,1.0000
1710874651:465513,B001,11.0000,11.0000,1.0000
1710874651:625487,B001,11.0000,11.0000,1.0000
1710874651:695512,B001,11.0000,11.0000,1.0000
1710874651:855630,B001,11.0000,11.0000,1.0000
1710874651:885706,B001,11.0000,11.0000,1.0000
1710874652:15511,B001,11.0000,11.0000,1.0000
1710874652:45486,B001,11.0000,11.0000,1.0000
1710874652:211890,B003,21.0000,22.0000,24.0000,150.0000
1710874652:275554,B001,11.0000,11.0000,1.0000
1710874652:305571,B001,11.0000,11.0000,1.0000
1710874652:435568,B001,11.0000,11.0000,1.0000
1710874652:465580,B001,11.0000,11.0000,1.0000
1710874652:625505,B001,11.0000,11.0000,1.0000
1710874652:695631,B001,11.0000,11.0000,1.0000
1710874652:855701,B001,11.0000,11.0000,1.0000
1710874652:885809,B001,11.0000,11.0000,1.0000
1710874653:15552,B001,11.0000,11.0000,1.0000
1710874653:45548,B001,11.0000,11.0000,1.0000
1710874653:212037,B003,21.0000,22.0000,24.0000,150.0000
1710874653:275547,B001,11.0000,11.0000,1.0000
1710874653:305566,B001,11.0000,11.0000,1.0000
1710874653:413872,B003,21.0000,22.0000,24.0000,150.0000
1710874653:435520,B001,11.0000,11.0000,1.0000
1710874653:465546,B001,11.0000,11.0000,1.0000
1710874653:625524,B001,11.0000,11.0000,1.0000
1710874653:695582,B001,11.0000,11.0000,1.0000
1710874653:855670,B001,11.0000,11.0000,1.0000
1710874653:885743,B001,11.0000,11.0000,1.0000
1710874654:15551,B001,11.0000,11.0000,1.0000
1710874654:45567,B001,11.0000,11.0000,1.0000
1710874654:211939,B003,21.0000,22.0000,24.0000,150.0000
1710874654:275624,B001,11.0000,11.0000,1.0000
1710874654:305639,B001,11.0000,11.0000,1.0000
1710874654:435631,B001,11.0000,11.0000,1.0000
1710874654:465626,B001,11.0000,11.0000,1.0000
1710874654:626409,B001,11.0000,11.0000,1.0000
1710874654:695645,B001,11.0000,11.0000,1.0000
1710874654:855745,B001,11.0000,11.0000,1.0000
1710874654:885812,B001,11.0000,11.0000,1.0000
1710874655:15613,B001,11.0000,11.0000,1.0000
1710874655:45606,B001,11.0000,11.0000,1.0000
1710874655:212013,B003,21.0000,22.0000,24.0000,150.0000
1710874655:275681,B001,11.0000,11.0000,1.0000
1710874655:305714,B001,11.0000,11.0000,1.0000
1710874655:435742,B001,11.0000,11.0000,1.0000
1710874655:465732,B001,11.0000,11.0000,1.0000
1710874655:625764,B001,11.0000,11.0000,1.0000
1710874655:695792,B001,11.0000,11.0000,1.0000
1710874655:855829,B001,11.0000,11.0000,1.0000
1710874655:886844,B001,11.0000,11.0000,1.0000
