1710956409:107076,B000,1.0750,11.0000,11.0000,0.0000
1710956409:137062,B000,1.0750,11.0000,11.0000,0.0000
1710956409:267064,B000,1.0750,11.0000,11.0000,0.0000
1710956409:297066,B000,1.0800,11.0000,11.0000,0.0000
1710956409:343677,B003,25.0714,23.3333,25.2545
1710956409:457080,B000,1.0750,11.0000,11.0000,0.0000
1710956409:527098,B000,1.0750,11.0000,11.0000,0.0000
1710956409:687100,B000,1.0750,11.0000,11.0000,0.0000
1710956409:717101,B000,1.0750,11.0000,11.0000,0.0000
1710956409:847107,B000,1.0750,11.0000,11.0000,0.0000
1710956409:877107,B000,1.0750,11.0000,11.0000,0.0000
1710956410:107128,B000,1.0750,11.0000,11.0000,0.0000
1710956410:137126,B000,1.0750,11.0000,11.0000,0.0000
1710956410:267136,B000,1.0750,11.0000,11.0000,0.0000
1710956410:297148,B000,1.0750,11.0000,11.0000,0.0000
1710956410:343660,B003,25.0714,23.3333,25.2818
1710956410:457156,B000,1.0750,11.0000,11.0000,0.0000
1710956410:527189,B000,1.0750,11.0000,11.0000,0.0000
1710956410:687175,B000,1.0750,11.0000,11.0000,0.0000
1710956410:717166,B000,1.0750,11.0000,11.0000,0.0000
1710956410:847183,B000,1.0800,11.0000,11.0000,0.0000
1710956410:877181,B000,1.0750,11.0000,11.0000,0.0000
1710956411:107204,B000,1.0750,11.0000,11.0000,0.0000
1710956411:137202,B000,1.0750,11.0000,11.0000,0.0000
1710956411:267207,B000,1.0750,11.0000,11.0000,0.0000
1710956411:297207,B000,1.0750,11.0000,11.0000,0.0000
1710956411:343835,B003,25.1000,23.3121,25.2818
1710956411:457221,B000,1.0750,11.0000,11.0000,0.0000
1710956411:527233,B000,1.0750,11.0000,11.0000,0.0000
1710956411:687241,B000,1.0800,11.0000,11.0000,0.0000
1710956411:717240,B000,1.0750,11.0000,11.0000,0.0000
1710956411:848065,B000,1.0750,11.0000,11.0000,0.0000
1710956411:877254,B000,1.0750,11.0000,11.0000,0.0000
1710956412:107268,B000,1.0750,11.0000,11.0000,0.0000
1710956412:137277,B000,1.0800,11.0000,11.0000,0.0000
1710956412:267282,B000,1.0750,11.0000,11.0000,0.0000
1710956412:297280,B000,1.0750,11.0000,11.0000,0.0000
