1710875004:381630,B001,11.0000,11.0000,1.0000
1710875004:382462,B001,11.0000,11.0000,1.0000
1710875004:383671,B001,11.0000,11.0000,1.0000
1710875004:383877,B001,11.0000,11.0000,1.0000
1710875004:384911,B001,11.0000,11.0000,1.0000
1710875004:385112,B001,11.0000,11.0000,1.0000
1710875004:386384,B003,21.0000,22.0000,24.0000,150.0000
1710875004:536621,B001,11.0000,11.0000,1.0000
1710875004:536955,B001,11.0000,11.0000,1.0000
1710875004:660027,B001,11.0000,11.0000,1.0000
1710875004:690031,B001,11.0000,11.0000,1.0000
1710875004:849988,B001,11.0000,11.0000,1.0000
1710875004:920814,B001,11.0000,11.0000,1.0000
1710875005:80005,B001,11.0000,11.0000,1.0000
1710875005:110009,B001,11.0000,11.0000,1.0000
1710875005:240009,B001,11.0000,11.0000,1.0000
1710875005:270025,B001,11.0000,11.0000,1.0000
1710875005:436339,B003,21.0000,22.0000,24.0000,150.0000
1710875005:500030,B001,11.0000,11.0000,1.0000
1710875005:530038,B001,11.0000,11.0000,1.0000
1710875005:660045,B001,11.0000,11.0000,1.0000
1710875005:690046,B001,11.0000,11.0000,1.0000
1710875005:850060,B001,11.0000,11.0000,1.0000
1710875005:920275,B001,11.0000,11.0000,1.0000
1710875006:80069,B001,11.0000,11.0000,1.0000
1710875006:110077,B001,11.0000,11.0000,1.0000
1710875006:240080,B001,11.0000,11.0000,1.0000
1710875006:270092,B001,11.0000,11.0000,1.0000
1710875006:436410,B003,21.0000,22.0000,24.0000,150.0000
1710875006:500102,B001,11.0000,11.0000,1.0000
1710875006:530104,B001,11.0000,11.0000,1.0000
1710875006:660105,B001,11.0000,11.0000,1.0000
1710875006:690125,B001,11.0000,11.0000,1.0000
1710875006:850120,B001,11.0000,11.0000,1.0000
1710875006:920136,B001,11.0000,11.0000,1.0000
1710875007:80142,B001,11.0000,11.0000,1.0000
1710875007:110148,B001,11.0000,11.0000,1.0000
1710875007:240147,B001,11.0000,11.0000,1.0000
1710875007:270150,B001,11.0000,11.0000,1.0000
1710875007:436484,B003,21.0000,22.0000,24.0000,150.0000
1710875007:500164,B001,11.0000,11.0000,1.0000
1710875007:530171,B001,11.0000,11.0000,1.0000
1710875007:660321,B001,11.0000,11.0000,1.0000
1710875007:690352,B001,11.0000,11.0000,1.0000
1710875007:851093,B001,11.0000,11.0000,1.0000
1710875007:920290,B001,11.0000,11.0000,1.0000
1710875008:80299,B001,11.0000,11.0000,1.0000
1710875008:110318,B001,11.0000,11.0000,1.0000
1710875008:240312,B001,11.0000,11.0000,1.0000
1710875008:270321,B001,11.0000,11.0000,1.0000
1710875008:436548,B003,21.0000,22.0000,24.0000,150.0000
1710875008:500234,B001,11.0000,11.0000,1.0000
1710875008:530266,B001,11.0000,11.0000,1.0000
1710875008:660256,B001,11.0000,11.0000,1.0000
1710875008:690270,B001,11.0000,11.0000,1.0000
1710875008:850271,B001,11.0000,11.0000,1.0000
1710875008:921079,B001,11.0000,11.0000,1.0000
1710875009:80280,B001,11.0000,11.0000,1.0000
1710875009:110300,B001,11.0000,11.0000,1.0000
1710875009:240292,B001,11.0000,11.0000,1.0000
1710875009:270303,B001,11.0000,11.0000,1.0000
1710875009:436619,B003,21.0000,22.0000,24.0000,150.0000
1710875009:500308,B001,11.0000,11.0000,1.0000
1710875009:530316,B001,11.0000,11.0000,1.0000
1710875009:660322,B001,11.0000,11.0000,1.0000
1710875009:690328,B001,11.0000,11.0000,1.0000
1710875009:850346,B001,11.0000,11.0000,1.0000
1710875009:920341,B001,11.0000,11.0000,1.0000
1710875010:80352,B001,11.0000,11.0000,1.0000
1710875010:110370,B001,11.0000,11.0000,1.0000
1710875010:240362,B001,11.0000,11.0000,1.0000
1710875010:270365,B001,11.0000,11.0000,1.0000
1710875010:436685,B003,21.0000,22.0000,24.0000,150.0000
1710875010:500384,B001,11.0000,11.0000,1.0000
1710875010:530382,B001,11.0000,11.0000,1.0000
1710875010:638693,B003,21.0000,22.0000,24.0000,150.0000
1710875010:660475,B001,11.0000,11.0000,1.0000
1710875010:690406,B001,11.0000,11.0000,1.0000
1710875010:850405,B001,11.0000,11.0000,1.0000
1710875010:920407,B001,11.0000,11.0000,1.0000
1710875011:80420,B001,11.0000,11.0000,1.0000
1710875011:110424,B001,11.0000,11.0000,1.0000
1710875011:240427,B001,11.0000,11.0000,1.0000
1710875011:270440,B001,11.0000,11.0000,1.0000
1710875011:436767,B003,21.0000,22.0000,24.0000,150.0000
1710875011:500455,B001,11.0000,11.0000,1.0000
1710875011:530451,B001,11.0000,11.0000,1.0000
1710875011:
