1710880330:152980,B002,1.0000,1.0000,1.0000
1710880330:753551,B003,26.0000,22.0000,21.0000,0.0000
1710880331:152986,B002,1.0000,1.0000,1.0000
1710880331:753592,B003,26.0000,22.0000,21.0000,0.0000
1710880332:153929,B002,1.0000,1.0000,1.0000
1710880332:753657,B003,26.0000,22.0000,21.0000,0.0000
1710880333:153201,B002,1.0000,1.0000,1.0000
1710880333:753738,B003,26.0000,22.0000,21.0000,0.0000
1710880334:153265,B002,1.0000,1.0000,1.0000
1710880334:753824,B003,26.0000,22.0000,21.0000,0.0000
1710880335:153339,B002,1.0000,1.0000,1.0000
1710880335:753876,B003,26.0000,22.0000,21.0000,0.0000
1710880335:955875,B003,26.0000,22.0000,21.0000,0.0000
1710880336:153405,B002,1.0000,1.0000,1.0000
1710880336:753986,B003,26.0000,22.0000,21.0000,0.0000
1710880337:153488,B002,1.0000,1.0000,1.0000
1710880337:754024,B003,26.0000,22.0000,21.0000,0.0000
1710880338:153560,B002,1.0000,1.0000,1.0000
1710880338:754096,B003,26.0000,22.0000,21.0000,0.0000
1710880339:153625,B002,1.0000,1.0000,1.0000
1710880339:754158,B003,26.0000,22.0000,21.0000,0.0000
1710880340:153691,B002,1.0000,1.0000,1.0000
1710880340:754262,B003,26.0000,22.0000,21.0000,0.0000
1710880341:153759,B002,1.0000,1.0000,1.0000
1710880341:754316,B003,26.0000,22.0000,21.0000,0.0000
1710880342:153827,B002,1.0000,1.0000,1.0000
1710880342:754387,B003,26.0000,22.0000,21.0000,0.0000
1710880343:153914,B002,1.0000,1.0000,1.0000
1710880343:754465,B003,26.0000,22.0000,21.0000,0.0000
1710880344:153972,B002,1.0000,1.0000,1.0000
1710880344:754526,B003,26.0000,22.0000,21.0000,0.0000
1710880345:154050,B002,1.0000,1.0000,1.0000
1710880345:754585,B003,26.0000,22.0000,21.0000,0.0000
1710880346:154119,B002,1.0000,1.0000,1.0000
1710880346:754650,B003,26.0000,22.0000,21.0000,0.0000
1710880347:154211,B002,1.0000,1.0000,1.0000
1710880347:754734,B003,26.0000,22.0000,21.0000,0.0000
1710880348:155075,B002,1.0000,1.0000,1.0000
1710880348:754835,B003,26.0000,22.0000,21.0000,0.0000
1710880349:154356,B002,1.0000,1.0000,1.0000
1710880349:754874,B003,26.0000,22.0000,21.0000,0.0000
1710880350:154397,B002,1.0000,1.0000,1.0000
1710880350:754936,B003,26.0000,22.0000,21.0000,0.0000
1710880351:154465,B002,1.0000,1.0000,1.0000
1710880352:154551,B002,1.0000,1.0000,1.0000
1710880352:755077,B003,26.0000,22.0000,21.0000,0.0000
1710880353:154615,B002,1.0000,1.0000,1.0000
1710880353:755155,B003,26.0000,22.0000,21.0000,0.0000
1710880354:154692,B002,1.0000,1.0000,1.0000
1710880354:755244,B003,26.0000,22.0000,21.0000,0.0000
1710880355:154757,B002,1.0000,1.0000,1.0000
1710880355:755297,B003,26.0000,22.0000,21.0000,0.0000
1710880356:154817,B002,1.0000,1.0000,1.0000
1710880356:755363,B003,26.0000,22.0000,21.0000,0.0000
1710880357:154893,B002,1.0000,1.0000,1.0000
1710880357:755432,B003,26.0000,22.0000,21.0000,0.0000
1710880358:154968,B002,1.0000,1.0000,1.0000
1710880358:755500,B003,26.0000,22.0000,21.0000,0.0000
1710880359:155039,B002,1.0000,1.0000,1.0000
1710880359:755593,B003,26.0000,22.0000,21.0000,0.0000
1710880360:155103,B002,1.0000,1.0000,1.0000
1710880360:755681,B003,26.0000,22.0000,21.0000,0.0000
1710880361:155179,B002,1.0000,1.0000,1.0000
1710880361:755723,B003,26.0000,22.0000,21.0000,0.0000
1710880362:155240,B002,1.0000,1.0000,1.0000
1710880362:755791,B003,26.0000,22.0000,21.0000,0.0000
1710880363:155323,B002,1.0000,1.0000,1.0000
1710880363:755858,B003,26.0000,22.0000,21.0000,0.0000
1710880364:155379,B002,1.0000,1.0000,1.0000
1710880364:755948,B003,26.0000,22.0000,21.0000,0.0000
1710880365:155459,B002,1.0000,1.0000,1.0000
1710880365:756003,B003,26.0000,22.0000,21.0000,0.0000
1710880365:958001,B003,26.0000,22.0000,21.0000,0.0000
1710880366:155522,B002,1.0000,1.0000,1.0000
1710880366:756108,B003,26.0000,22.0000,21.0000,0.0000
1710880367:155606,B002,1.0000,1.0000,1.0000
1710880367:756140,B003,26.0000,22.0000,21.0000,0.0000
1710880368:155680,B002,1.0000,1.0000,1.0000
1710880368:756211,B003,26.0000,22.0000,21.0000,0.0000
1710880369:155737,B002,1.0000,1.0000,1.0000
1710880369:756297,B003,26.0000,22.0000,21.0000,0.0000
1710880370:155813,B002,1.0000,1.0000,1.0000
1710880370:756353,B003,26.0000,22.0000,21.0000,0.0000
1710880371:155874,B002,1.0000,1.0000,1.0000
1710880371:756425,B003,26.0000,22.0000,21.0000,0.0000
1710880372:155945,B002,1.0000,1.0000,1.0000
1710880372:756533,B003,26.0000,22.0000,21.0000,0.0000
1710880373:156037,B002,1.0000,1.0000,1.0000
1710880373:756576,B003,26.0000,22.0000,21.0000,0.0000
1710880374:156103,B002,1.0000,1.0000,1.0000
1710880374:756657,B003,26.0000,22.0000,21.0000,0.0000
1710880375:156169,B002,1.0000,1.0000,1.0000
1710880375:756718,B003,26.0000,22.0000,21.0000,0.0000
1710880376:156240,B002,1.0000,1.0000,1.0000
1710880376:756793,B003,26.0000,22.0000,21.0000,0.0000
